Date Open High Low Close AdjClose Volume
2014-05-29 36,320000 36,880001 36,240002 36,700001 21,184792 210100
2014-05-30 36,650002 37,009998 36,369999 36,509998 21,075119 276700
2014-06-02 36,610001 37,169998 36,180000 36,400002 21,011625 314800
2014-06-03 36,160000 36,930000 36,119999 36,750000 21,213655 656900
2014-06-04 36,830002 37,000000 36,509998 36,759998 21,219431 239700
2014-06-05 36,750000 37,259998 36,619999 37,060001 21,392603 265800
2014-06-06 37,200001 37,389999 37,139999 37,250000 21,502275 213900
2014-06-09 37,209999 37,470001 37,060001 37,360001 21,565775 293500
2014-06-10 37,259998 38,540001 37,180000 38,480000 22,212286 590500
2014-06-11 38,480000 38,980000 38,020000 38,680000 22,327734 667400
2014-06-12 38,830002 38,970001 38,470001 38,639999 22,304644 305400
2014-06-13 38,849998 38,990002 38,560001 38,860001 22,431639 601200
2014-06-16 38,770000 38,959999 38,439999 38,560001 22,258469 249400
2014-06-17 38,320000 38,320000 36,500000 36,980000 21,346424 738100
2014-06-18 36,980000 37,330002 36,680000 37,169998 21,456097 333500
2014-06-19 37,169998 37,230000 36,730000 36,980000 21,346424 314200
2014-06-20 37,080002 37,380001 36,869999 37,060001 21,392603 394500
2014-06-23 37,110001 37,240002 36,790001 37,209999 21,479189 175900
2014-06-24 37,340000 37,349998 36,820000 36,880001 21,288700 458900
2014-06-25 36,790001 37,200001 36,750000 36,889999 21,294470 300700
2014-06-26 36,779999 36,860001 36,099998 36,310001 20,959671 345700
2014-06-27 36,299999 36,369999 35,639999 36,340000 20,976988 331600
2014-06-30 36,200001 36,299999 35,869999 36,049999 20,809586 197700
2014-07-01 36,189999 36,220001 35,919998 36,060001 20,815363 316000
2014-07-02 36,009998 36,320000 35,580002 35,849998 20,694136 294000
2014-07-03 35,959999 36,389999 35,790001 36,389999 21,005848 179200
2014-07-07 36,490002 36,490002 35,959999 36,099998 20,838449 305300
2014-07-08 35,950001 36,220001 34,759998 34,950001 20,174622 535800
2014-07-09 34,919998 34,919998 33,700001 34,049999 19,655102 631900
2014-07-10 33,810001 34,340000 33,369999 34,310001 19,805185 754700
2014-07-11 34,380001 34,919998 34,369999 34,860001 20,122671 380500
2014-07-14 34,869999 35,270000 33,970001 34,200001 19,741688 393400
2014-07-15 34,240002 34,470001 34,009998 34,459999 19,891771 281100
2014-07-16 34,560001 35,810001 34,549999 35,590000 20,544054 630500
2014-07-17 35,549999 35,580002 34,900002 35,130001 20,278524 405100
2014-07-18 35,380001 35,669998 35,160000 35,330002 20,393976 382400
2014-07-21 35,349998 35,830002 35,340000 35,700001 20,607552 306400
2014-07-22 35,930000 35,950001 35,529999 35,570000 20,532509 223900
2014-07-23 35,610001 35,700001 35,320000 35,520000 20,503651 162900
2014-07-24 35,400002 35,580002 34,599998 34,820000 20,099579 498800
2014-07-25 34,910000 35,099998 34,849998 35,060001 20,238117 294100
2014-07-28 35,049999 35,660000 35,000000 35,439999 20,457470 381400
2014-07-29 35,349998 35,549999 34,380001 34,459999 19,891771 342000
2014-07-30 34,380001 34,970001 33,900002 34,389999 19,851364 404500
2014-07-31 34,220001 34,410000 33,740002 33,740002 19,476160 663800
2014-08-01 33,740002 34,410000 33,119999 33,349998 19,251032 903000
2014-08-04 33,580002 33,810001 33,470001 33,799999 19,510792 614600
2014-08-05 33,599998 34,380001 33,470001 34,240002 19,764778 692600
2014-08-06 34,080002 34,849998 34,040001 34,700001 20,030310 399500
2014-08-07 34,860001 34,959999 33,820000 34,090000 19,678192 261000
2014-08-08 34,130001 34,549999 33,950001 34,349998 19,828274 363800
2014-08-11 34,310001 34,860001 34,230000 34,439999 19,880226 477900
2014-08-12 34,450001 34,599998 33,619999 33,720001 19,464613 420900
2014-08-13 33,349998 34,220001 33,000000 33,820000 19,522335 762900
2014-08-14 33,759998 34,049999 32,880001 33,180000 19,152901 775300
2014-08-15 33,299999 33,320000 33,009998 33,169998 19,147125 226300
2014-08-18 33,380001 33,480000 32,910000 33,419998 19,291437 230800
2014-08-19 33,669998 33,790001 33,320000 33,410000 19,285669 293200
2014-08-20 33,630001 33,919998 33,410000 33,810001 19,516565 510600
2014-08-21 33,840000 33,880001 33,430000 33,779999 19,499247 388800
2014-08-22 33,709999 33,799999 33,000000 33,130001 19,124043 356600
2014-08-25 33,209999 33,410000 32,970001 33,290001 19,216400 326400
2014-08-26 33,369999 33,900002 33,290001 33,810001 19,516565 476600
2014-08-27 33,880001 34,540001 33,860001 34,529999 19,932178 568500
2014-08-28 34,419998 34,639999 34,130001 34,570000 19,955269 364700
2014-08-29 34,619999 34,660000 34,360001 34,580002 19,961042 300100
2014-09-02 34,959999 35,070000 34,590000 34,779999 20,076490 572000
2014-09-03 34,869999 35,099998 34,849998 35,020000 20,215029 643200
2014-09-04 34,959999 35,400002 34,689999 34,730000 20,047628 467400
2014-09-05 34,880001 35,020000 34,650002 34,840000 20,111124 274000
2014-09-08 34,849998 34,950001 34,119999 34,230000 19,759008 337500
2014-09-09 34,439999 34,599998 33,990002 34,279999 19,787870 403800
2014-09-10 34,209999 34,320000 33,970001 34,220001 19,753235 438000
2014-09-11 34,180000 34,380001 33,209999 33,990002 19,620468 706500
2014-09-12 34,000000 34,029999 33,490002 33,680000 19,441523 315600
2014-09-15 33,700001 34,320000 33,529999 33,779999 19,499247 318100
2014-09-16 33,840000 34,290001 33,680000 34,080002 19,672421 331600
2014-09-17 34,139999 34,360001 33,709999 34,020000 19,637787 273600
2014-09-18 34,029999 34,139999 33,779999 33,930000 19,585833 302000
2014-09-19 33,830002 34,080002 33,459999 33,990002 19,620468 481400
2014-09-22 33,860001 33,990002 32,830002 33,020000 19,060543 418500
2014-09-23 33,230000 33,230000 32,150002 32,599998 18,818100 482100
2014-09-24 32,509998 32,529999 32,020000 32,270000 18,627613 500700
2014-09-25 32,130001 32,130001 31,520000 31,750000 18,327444 366600
2014-09-26 31,629999 32,090000 31,510000 31,969999 18,454435 368200
2014-09-29 31,910000 31,959999 31,379999 31,520000 18,194679 426400
2014-09-30 31,490000 31,820000 31,250000 31,270000 18,050367 655400
2014-10-01 31,280001 31,309999 30,740000 30,840000 17,802153 367900
2014-10-02 30,879999 31,160000 30,570000 30,940001 17,859877 584300
2014-10-03 31,010000 31,240000 30,549999 30,670000 17,704023 383300
2014-10-06 30,840000 31,190001 30,480000 30,670000 17,704023 979800
2014-10-07 30,620001 30,809999 30,150000 30,209999 17,438492 676100
2014-10-08 30,360001 30,559999 28,620001 29,480000 17,017105 1697000
2014-10-09 29,629999 29,750000 29,160000 29,490000 17,022875 886500
2014-10-10 29,200001 29,299999 28,290001 28,600000 16,509132 627300
2014-10-13 28,660000 29,500000 28,250000 28,760000 16,601488 647600
2014-10-14 28,530001 29,309999 28,459999 28,920000 16,693848 1088000
2014-10-15 28,730000 29,209999 28,100000 28,980000 16,728483 791500
2014-10-16 28,290001 29,559999 28,160000 29,430000 16,988243 1109200
2014-10-17 29,629999 29,969999 29,040001 29,209999 16,861248 1044000
2014-10-20 29,150000 29,510000 29,020000 29,240000 16,878565 619900
2014-10-21 29,440001 29,930000 29,280001 29,910000 17,265320 645300
2014-10-22 29,730000 29,950001 28,549999 28,580000 16,497585 485900
2014-10-23 28,830000 28,889999 28,430000 28,610001 16,514904 447400
2014-10-24 28,709999 28,709999 28,250000 28,370001 16,376366 424100
2014-10-27 28,059999 28,059999 27,290001 27,559999 15,908797 507400
2014-10-28 27,740000 28,090000 27,270000 27,730000 16,006931 584300
2014-10-29 27,980000 28,120001 27,410000 27,790001 16,041565 933500
2014-10-30 27,629999 27,820000 27,200001 27,430000 15,833759 522900
2014-10-31 27,150000 27,350000 26,379999 26,799999 15,470093 1036200
2014-11-03 26,860001 27,480000 25,969999 26,080000 15,054480 572200
2014-11-04 25,910000 26,320000 25,250000 25,389999 14,656182 1094800
2014-11-05 25,469999 25,770000 24,650000 25,670000 14,817811 1080600
2014-11-06 25,490000 26,040001 25,290001 25,490000 14,713907 727100
2014-11-07 25,549999 25,920000 25,520000 25,770000 14,875536 594200
2014-11-10 25,389999 26,129999 25,360001 25,420000 14,673500 966500
2014-11-11 25,370001 25,510000 24,610001 25,219999 14,558051 706200
2014-11-12 25,080000 25,650000 24,840000 25,240000 14,569597 660500
2014-11-13 25,250000 25,549999 24,139999 24,629999 14,217479 1520000
2014-11-14 24,510000 24,809999 24,330000 24,809999 14,321382 1071700
2014-11-17 24,780001 26,590000 24,660000 24,850000 14,344475 572500
2014-11-18 24,990000 25,100000 24,620001 24,950001 14,402196 755800
2014-11-19 24,910000 25,299999 24,830000 25,000000 14,431058 897400
2014-11-20 24,910000 25,350000 24,910000 25,150000 14,517645 666000
2014-11-21 25,400000 25,850000 25,190001 25,389999 14,656182 920500
2014-11-24 25,299999 25,389999 24,680000 24,809999 14,321382 601200
2014-11-25 25,000000 25,080000 24,360001 24,490000 14,136664 845600
2014-11-26 24,469999 24,469999 23,780001 23,830000 13,755686 541100
2014-11-28 22,400000 22,590000 20,139999 20,290001 11,712249 1000000
2014-12-01 20,180000 20,580000 19,770000 20,110001 11,608346 1415300
2014-12-02 20,100000 20,299999 19,250000 19,320000 11,152322 1383700
2014-12-03 19,559999 20,180000 19,469999 19,930000 11,504441 888400
2014-12-04 19,910000 19,910000 19,290001 19,549999 11,285087 667600
2014-12-05 19,250000 19,370001 18,510000 18,860001 10,886792 875400
2014-12-08 18,660000 18,719999 17,290001 17,410000 10,049789 929900
2014-12-09 17,340000 17,940001 17,139999 17,610001 10,165237 832400
2014-12-10 17,330000 17,600000 15,510000 15,630000 9,022299 1538100
2014-12-11 15,580000 15,900000 15,400000 15,780000 9,108885 1722900
2014-12-12 15,710000 15,820000 15,440000 15,650000 9,033842 1599600
2014-12-15 15,690000 15,800000 14,680000 14,770000 8,525869 1338600
2014-12-16 14,520000 15,820000 14,170000 15,230000 8,791402 2293600
2014-12-17 15,280000 16,709999 15,190000 16,330000 9,426368 1660600
2014-12-18 17,350000 17,879999 16,340000 16,559999 9,559134 1544100
2014-12-19 16,840000 17,299999 16,450001 17,290001 9,980521 1145900
2014-12-22 17,090000 17,490000 16,639999 17,450001 10,072878 1308000
2014-12-23 17,570000 18,100000 17,500000 17,959999 10,367271 1019900
2014-12-24 17,830000 18,030001 17,530001 17,740000 10,240277 427700
2014-12-26 17,740000 17,850000 17,309999 17,540001 10,124830 402800
2014-12-29 17,610001 17,730000 17,160000 17,299999 9,986293 452800
2014-12-30 17,260000 17,320000 16,760000 16,990000 9,807347 683300
2014-12-31 16,870001 17,309999 16,580000 17,120001 9,882389 919300
2015-01-02 16,980000 17,049999 16,320000 16,500000 9,524498 923400
2015-01-05 16,120001 16,150000 15,020000 15,070000 8,699042 1468900
2015-01-06 15,030000 15,150000 14,650000 14,930000 8,618228 1122600
2015-01-07 15,070000 15,730000 15,000000 15,440000 8,912621 1067100
2015-01-08 15,490000 16,549999 15,490000 16,260000 9,385961 1891100
2015-01-09 16,389999 16,389999 15,840000 16,299999 9,409050 696900
2015-01-12 15,940000 16,049999 15,200000 15,430000 8,906850 1632300
2015-01-13 15,560000 15,980000 15,390000 15,660000 9,039615 1336400
2015-01-14 15,390000 15,840000 15,140000 15,840000 9,143519 823200
2015-01-15 15,980000 16,120001 15,370000 15,500000 8,947258 1071900
2015-01-16 15,770000 16,080000 15,430000 16,080000 9,282056 848200
2015-01-20 16,080000 16,100000 15,490000 15,860000 9,155064 1060600
2015-01-21 15,910000 16,410000 15,780000 16,370001 9,449457 629300
2015-01-22 16,469999 16,670000 16,160000 16,490000 9,518727 716300
2015-01-23 16,510000 16,879999 16,480000 16,750000 9,668810 861500
2015-01-26 16,740000 17,160000 16,600000 17,070000 9,853528 1108000
2015-01-27 16,920000 17,190001 16,820000 17,139999 9,893935 579400
2015-01-28 17,160000 17,370001 16,639999 16,709999 9,645719 1096200
2015-01-29 16,790001 16,910000 15,930000 16,260000 9,385961 1016000
2015-01-30 16,160000 16,629999 15,960000 16,299999 9,409050 2211600
2015-02-02 16,750000 17,410000 16,500000 17,400000 10,044018 1544200
2015-02-03 17,709999 19,910000 17,500000 19,799999 11,429398 2526600
2015-02-04 19,080000 19,139999 18,219999 18,330000 10,580853 1251900
2015-02-05 18,820000 18,990000 18,490000 18,860001 10,886792 1397400
2015-02-06 19,160000 19,209999 18,469999 18,639999 10,759797 689100
2015-02-09 18,610001 18,930000 18,520000 18,719999 10,805976 652200
2015-02-10 18,709999 18,709999 17,530001 17,660000 10,194101 822800
2015-02-11 17,250000 17,389999 16,389999 17,010000 9,818893 1001200
2015-02-12 17,200001 18,059999 17,200001 17,920000 10,344183 1832200
2015-02-13 18,120001 18,760000 18,100000 18,500000 10,678984 688700
2015-02-17 18,469999 18,469999 17,770000 18,290001 10,557762 1045400
2015-02-18 18,040001 18,450001 17,850000 18,129999 10,465404 639700
2015-02-19 17,770000 17,790001 17,040001 17,600000 10,159466 704600
2015-02-20 17,510000 17,680000 17,129999 17,190001 9,922796 527700
2015-02-23 16,910000 17,290001 16,610001 17,100000 9,870844 708500
2015-02-24 17,250000 17,480000 17,150000 17,309999 9,992064 382500
2015-02-25 17,280001 17,330000 16,860001 17,280001 9,974749 595500
2015-02-26 17,080000 17,190001 16,690001 16,709999 9,645719 504100
2015-02-27 16,799999 16,980000 16,690001 16,719999 9,651491 766700
2015-03-02 16,730000 16,730000 15,740000 15,740000 9,085794 1063500
2015-03-03 15,220000 15,430000 14,540000 14,780000 8,531642 2111500
2015-03-04 14,780000 15,260000 14,520000 15,250000 8,802944 1306900
2015-03-05 15,180000 15,400000 14,970000 15,100000 8,716359 826800
2015-03-06 14,940000 15,200000 14,400000 14,500000 8,370015 823800
2015-03-09 14,550000 14,760000 13,860000 13,890000 8,017897 1020800
2015-03-10 13,760000 13,940000 13,290000 13,900000 8,023669 1944800
2015-03-11 13,750000 14,120000 13,750000 14,050000 8,110255 617200
2015-03-12 14,240000 14,360000 14,050000 14,320000 8,266110 1056600
2015-03-13 14,280000 14,280000 13,710000 14,110000 8,144890 917400
2015-03-16 13,980000 14,210000 13,400000 14,110000 8,144890 1432500
2015-03-17 13,970000 14,560000 13,480000 14,420000 8,323834 1441700
2015-03-18 14,160000 14,950000 14,070000 14,880000 8,589368 833000
2015-03-19 14,590000 14,870000 14,200000 14,420000 8,323834 1622500
2015-03-20 14,830000 15,150000 14,540000 15,120000 8,727906 1486500
2015-03-23 15,300000 15,810000 15,170000 15,550000 8,976119 1535900
2015-03-24 15,540000 15,800000 15,340000 15,400000 8,889533 1307000
2015-03-25 15,590000 15,710000 15,360000 15,490000 8,941484 807200
2015-03-26 15,720000 15,930000 15,330000 15,580000 8,993436 1657800
2015-03-27 15,550000 15,780000 15,310000 15,400000 8,889533 1445600
2015-03-30 15,490000 15,580000 15,130000 15,420000 8,901076 469600
2015-03-31 15,260000 15,390000 15,150000 15,220000 8,785629 691200
2015-04-01 15,230000 15,640000 15,210000 15,550000 8,976119 1483700
2015-04-02 15,550000 15,650000 15,240000 15,520000 8,958801 634800
2015-04-06 15,600000 16,510000 15,600000 16,340000 9,432140 1225400
2015-04-07 16,350000 16,559999 16,020000 16,510000 9,530272 1290900
2015-04-08 16,620001 16,799999 16,080000 16,150000 9,322463 1012600
2015-04-09 16,350000 16,510000 16,049999 16,240000 9,374415 1357800
2015-04-10 16,280001 16,400000 16,030001 16,070000 9,276283 610300
2015-04-13 16,200001 16,200001 15,860000 15,920000 9,189698 572200
2015-04-14 16,100000 16,190001 15,900000 16,070000 9,276283 885900
2015-04-15 16,200001 16,780001 16,100000 16,580000 9,570679 1461400
2015-04-16 16,590000 16,959999 16,469999 16,760000 9,674582 790500
2015-04-17 16,580000 16,750000 16,450001 16,510000 9,530272 584000
2015-04-20 16,510000 16,760000 16,230000 16,270000 9,391733 500600
2015-04-21 16,330000 16,510000 15,970000 16,059999 9,270513 544600
2015-04-22 16,129999 16,299999 15,920000 16,139999 9,316690 443000
2015-04-23 16,230000 16,570000 16,230000 16,530001 9,541818 516300
2015-04-24 16,500000 16,840000 16,450001 16,790001 9,691900 513600
2015-04-27 16,860001 17,360001 16,799999 17,260000 9,963203 982400
2015-04-28 17,299999 17,469999 16,910000 17,090000 9,865072 549800
2015-04-29 17,010000 17,379999 16,879999 17,240000 9,951657 504500
2015-04-30 17,280001 17,290001 16,969999 17,120001 9,882389 732200
2015-05-01 17,150000 17,240000 16,629999 16,809999 9,703444 325800
2015-05-04 16,799999 17,040001 16,709999 16,980000 9,801575 653900
2015-05-05 17,200001 17,610001 17,200001 17,299999 9,986293 975400
2015-05-06 17,540001 17,920000 17,440001 17,480000 10,090198 1194100
2015-05-07 17,290001 17,420000 16,770000 16,900000 9,755396 798100
2015-05-08 16,990000 17,020000 16,350000 16,520000 9,536044 672600
2015-05-11 16,620001 16,620001 15,900000 15,900000 9,178152 562900
2015-05-12 15,940000 16,150000 15,630000 15,960000 9,212788 548500
2015-05-13 16,190001 17,120001 16,190001 16,299999 9,409050 993900
2015-05-14 16,400000 16,709999 16,080000 16,510000 9,530272 1431500
2015-05-15 16,360001 16,459999 16,100000 16,309999 9,414823 694700
2015-05-18 16,219999 16,309999 15,740000 15,870000 9,160836 512400
2015-05-19 15,650000 15,680000 15,030000 15,040000 8,681726 661100
2015-05-20 15,070000 15,320000 14,800000 15,210000 8,779857 456000
2015-05-21 15,260000 15,580000 15,240000 15,580000 8,993436 708200
2015-05-22 15,430000 15,650000 15,270000 15,560000 8,981892 688300
2015-05-26 15,350000 15,380000 14,810000 14,930000 8,618228 1208000
2015-05-27 14,830000 14,870000 14,220000 14,270000 8,237248 2788000
2015-05-28 14,270000 14,480000 14,100000 14,440000 8,335380 580100
2015-05-29 14,360000 14,740000 14,310000 14,500000 8,370015 1374000
2015-06-01 14,560000 14,560000 13,980000 14,100000 8,139117 740200
2015-06-02 14,160000 14,380000 14,160000 14,250000 8,225704 550900
2015-06-03 14,320000 14,410000 14,050000 14,110000 8,144890 578200
2015-06-04 14,000000 14,150000 13,780000 13,840000 7,989035 684800
2015-06-05 13,780000 14,050000 13,660000 13,850000 7,994807 686400
2015-06-08 13,870000 14,190000 13,870000 14,070000 8,121799 410800
2015-06-09 14,180000 14,530000 14,170000 14,370000 8,294972 669700
2015-06-10 14,530000 14,860000 14,460000 14,580000 8,416194 771300
2015-06-11 14,660000 14,660000 14,120000 14,400000 8,312290 1493900
2015-06-12 14,340000 14,350000 14,140000 14,210000 8,202614 615700
2015-06-15 14,070000 14,720000 14,060000 14,480000 8,358469 554500
2015-06-16 14,030000 14,320000 13,680000 13,920000 8,035214 1322300
2015-06-17 13,190000 13,210000 12,750000 13,050000 8,137478 1119500
2015-06-18 13,080000 13,360000 13,060000 13,140000 8,193600 966100
2015-06-19 13,090000 13,210000 12,830000 12,850000 8,012765 676000
2015-06-22 12,870000 13,250000 12,850000 13,180000 8,218541 734000
2015-06-23 13,160000 13,530000 13,030000 13,490000 8,411844 548900
2015-06-24 13,440000 13,740000 13,300000 13,470000 8,399373 540000
2015-06-25 13,440000 13,550000 13,290000 13,290000 8,287133 384100
2015-06-26 13,270000 13,270000 13,000000 13,260000 8,268426 665000
2015-06-29 13,040000 13,350000 13,010000 13,070000 8,149949 440400
2015-06-30 13,240000 13,280000 13,070000 13,260000 8,268426 789900
2015-07-01 13,200000 13,300000 12,440000 12,550000 7,825698 1240200
2015-07-02 12,620000 12,980000 12,620000 12,720000 7,931704 708600
2015-07-06 12,520000 12,560000 11,980000 12,210000 7,613687 1121000
2015-07-07 12,130000 12,290000 11,580000 12,290000 7,663571 897800
2015-07-08 12,170000 12,170000 11,830000 12,000000 7,482738 891200
2015-07-09 12,240000 12,440000 12,140000 12,340000 7,694751 1117500
2015-07-10 12,420000 12,510000 12,120000 12,170000 7,588743 481500
2015-07-13 12,090000 12,260000 12,000000 12,210000 7,613687 736500
2015-07-14 12,140000 12,360000 12,110000 12,340000 7,694751 1257200
2015-07-15 12,270000 12,290000 11,930000 12,030000 7,501446 993600
2015-07-16 12,130000 12,150000 11,810000 11,970000 7,464032 554500
2015-07-17 12,000000 12,000000 11,680000 11,790000 7,351790 669200
2015-07-20 11,740000 12,040000 11,540000 11,560000 7,208372 543100
2015-07-21 11,640000 11,930000 11,620000 11,730000 7,314378 608500
2015-07-22 11,620000 11,620000 11,360000 11,450000 7,139780 412600
2015-07-23 11,420000 11,590000 11,330000 11,520000 7,183429 597100
2015-07-24 11,440000 11,520000 11,020000 11,150000 6,952712 607900
2015-07-27 11,000000 11,140000 10,860000 10,860000 6,771878 757200
2015-07-28 10,970000 11,140000 10,880000 11,090000 6,915298 1428900
2015-07-29 11,090000 11,550000 11,060000 11,540000 7,195899 2323800
2015-07-30 11,550000 11,680000 11,130000 11,410000 7,114836 969800
2015-07-31 11,440000 11,570000 11,170000 11,290000 7,040009 1368900
2015-08-03 11,170000 11,170000 10,610000 10,660000 6,647166 718100
2015-08-04 10,730000 11,020000 10,660000 10,770000 6,715759 532600
2015-08-05 10,840000 11,030000 10,360000 10,360000 6,460097 719600
2015-08-06 10,150000 10,710000 10,140000 10,670000 6,653401 902900
2015-08-07 10,640000 10,930000 10,160000 10,200000 6,360327 621700
2015-08-10 10,200000 10,670000 10,180000 10,640000 6,634695 909700
2015-08-11 10,450000 10,450000 10,110000 10,250000 6,391506 842300
2015-08-12 10,250000 10,480000 10,220000 10,450000 6,516219 1116500
2015-08-13 10,380000 10,450000 10,180000 10,270000 6,403977 1060900
2015-08-14 10,280000 10,380000 10,140000 10,170000 6,341620 440400
2015-08-17 10,130000 10,200000 10,000000 10,050000 6,266793 449800
2015-08-18 10,010000 10,110000 9,930000 10,010000 6,241851 741200
2015-08-19 10,000000 10,010000 9,550000 9,600000 5,986191 556000
2015-08-20 9,600000 9,670000 9,460000 9,580000 5,973720 995800
2015-08-21 9,600000 9,720000 9,400000 9,400000 5,861479 1459300
2015-08-24 8,980000 9,060000 8,660000 8,870000 5,530991 1841300
2015-08-25 9,250000 9,290000 8,800000 8,800000 5,487341 685600
2015-08-26 8,970000 9,090000 8,720000 8,840000 5,512284 760500
2015-08-27 9,040000 9,590000 9,000000 9,590000 5,979955 1274500
2015-08-28 9,550000 10,420000 9,480000 10,080000 6,285501 1303800
2015-08-31 9,980000 10,510000 9,650000 10,480000 6,534924 1220200
2015-09-01 10,190000 10,270000 9,650000 9,740000 6,073489 1085700
2015-09-02 9,880000 10,020000 9,330000 9,630000 6,004898 1362200
2015-09-03 9,660000 10,060000 9,610000 9,770000 6,092196 660900
2015-09-04 9,570000 9,770000 9,520000 9,640000 6,011133 676900
2015-09-08 9,670000 9,870000 9,290000 9,470000 5,905128 663700
2015-09-09 9,480000 9,660000 9,150000 9,240000 5,761708 709700
2015-09-10 9,260000 9,450000 8,920000 9,450000 5,892655 1216600
2015-09-11 9,280000 9,450000 9,210000 9,270000 5,780416 966100
2015-09-14 9,250000 9,360000 9,140000 9,270000 5,780416 780200
2015-09-15 9,240000 9,450000 9,120000 9,210000 5,743001 903700
2015-09-16 9,360000 9,660000 9,240000 9,640000 6,011133 1335700
2015-09-17 9,610000 9,840000 9,450000 9,650000 6,017368 1373600
2015-09-18 9,410000 9,520000 9,240000 9,390000 5,855243 1186700
2015-09-21 9,560000 9,640000 9,390000 9,460000 5,898892 854600
2015-09-22 9,280000 9,360000 9,040000 9,140000 5,699353 855500
2015-09-23 9,230000 9,280000 8,720000 8,740000 5,449928 903900
2015-09-24 8,690000 8,880000 8,500000 8,810000 5,493577 679100
2015-09-25 8,960000 9,030000 8,770000 8,820000 5,499812 730100
2015-09-28 8,710000 8,710000 8,270000 8,280000 5,163089 708900
2015-09-29 8,310000 8,490000 8,240000 8,470000 5,281566 678200
2015-09-30 8,560000 8,650000 8,470000 8,600000 5,362630 842800
2015-10-01 8,820000 9,110000 8,570000 8,570000 5,343922 1207100
2015-10-02 8,490000 8,970000 8,490000 8,950000 5,580875 900200
2015-10-05 9,100000 9,400000 9,040000 9,400000 5,861479 1383000
2015-10-06 9,430000 9,940000 9,430000 9,920000 6,185731 1031600
2015-10-07 10,060000 10,430000 9,990000 10,290000 6,416448 1777400
2015-10-08 10,240000 10,640000 10,190000 10,630000 6,628459 1178900
2015-10-09 10,720000 10,760000 10,500000 10,540000 6,572338 1082100
2015-10-12 10,570000 10,580000 10,030000 10,250000 6,391506 581400
2015-10-13 10,120000 10,430000 10,020000 10,230000 6,379034 886700
2015-10-14 10,220000 10,310000 10,050000 10,200000 6,360327 829700
2015-10-15 10,120000 10,240000 9,980000 10,240000 6,385270 926800
2015-10-16 10,250000 10,330000 10,000000 10,120000 6,310441 690400
2015-10-19 10,040000 10,040000 9,310000 9,450000 5,892655 1150100
2015-10-20 9,420000 9,660000 9,390000 9,540000 5,948776 807800
2015-10-21 9,460000 9,460000 9,050000 9,220000 5,749238 701700
2015-10-22 9,290000 9,530000 9,280000 9,500000 5,923834 666500
2015-10-23 9,420000 9,590000 9,290000 9,410000 5,867714 572300
2015-10-26 9,410000 9,470000 9,230000 9,290000 5,792886 687100
2015-10-27 9,130000 9,200000 8,910000 9,070000 5,655703 982600
2015-10-28 9,140000 9,480000 9,050000 9,300000 5,799123 887100
2015-10-29 9,220000 9,530000 9,190000 9,250000 5,767944 459600
2015-10-30 9,340000 9,560000 9,190000 9,320000 5,811593 869300
2015-11-02 9,290000 9,750000 9,280000 9,700000 6,048546 547900
2015-11-03 9,770000 10,110000 9,710000 10,090000 6,291736 791800
2015-11-04 10,110000 10,170000 9,830000 9,920000 6,185731 991400
2015-11-05 9,840000 9,980000 9,710000 9,850000 6,142081 1378300
2015-11-06 9,720000 9,810000 9,570000 9,730000 6,067253 592000
2015-11-09 9,690000 9,800000 9,510000 9,560000 5,961249 639800
2015-11-10 9,500000 9,580000 9,410000 9,490000 5,917598 606700
2015-11-11 9,480000 9,520000 9,120000 9,210000 5,743001 984500
2015-11-12 9,040000 9,090000 8,760000 8,870000 5,530991 1287300
2015-11-13 8,800000 8,830000 8,520000 8,720000 5,437457 838100
2015-11-16 8,680000 9,190000 8,640000 9,170000 5,718060 608100
2015-11-17 9,150000 9,290000 8,550000 8,590000 5,356394 1184000
2015-11-18 8,630000 8,880000 8,430000 8,730000 5,443692 1083800
2015-11-19 8,690000 8,910000 8,500000 8,560000 5,337687 647100
2015-11-20 8,560000 8,690000 8,480000 8,500000 5,300273 827500
2015-11-23 8,430000 8,680000 8,330000 8,670000 5,406279 889200
2015-11-24 8,800000 8,980000 8,750000 8,790000 5,481106 1901200
2015-11-25 8,730000 8,770000 8,520000 8,700000 5,424985 964700
2015-11-27 8,590000 8,690000 8,400000 8,440000 5,262859 382800
2015-11-30 8,440000 8,550000 8,300000 8,390000 5,231681 1741700
2015-12-01 8,460000 8,500000 8,200000 8,280000 5,163089 863500
2015-12-02 8,150000 8,240000 7,890000 7,970000 4,969785 1672600
2015-12-03 8,050000 8,110000 7,920000 7,990000 4,982256 769000
2015-12-04 7,880000 7,900000 7,460000 7,490000 4,670475 1112300
2015-12-07 7,260000 7,360000 6,920000 7,040000 4,389873 901200
2015-12-08 6,920000 7,120000 6,790000 6,830000 4,258925 1618200
2015-12-09 6,900000 7,290000 6,900000 7,110000 4,433523 1074000
2015-12-10 7,050000 7,240000 6,970000 6,990000 4,358695 601700
2015-12-11 6,880000 6,910000 6,630000 6,660000 4,152920 1479200
2015-12-14 6,660000 6,660000 6,440000 6,500000 4,053150 1557700
2015-12-15 6,750000 7,130000 6,720000 7,000000 4,364931 1569900
2015-12-16 7,000000 7,170000 6,830000 6,960000 4,339989 792200
2015-12-17 6,950000 6,960000 6,740000 6,850000 4,271396 1194200
2015-12-18 6,860000 7,060000 6,800000 6,840000 4,265161 1432900
2015-12-21 6,870000 7,100000 6,820000 6,880000 4,290103 701200
